"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"VCRA","Vocera Communications, Inc.","31.63","974355286.29","n/a","2012","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/vcra",
"VJET","voxeljet AG","2.26","54646800","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vjet",
"WNC","Wabash National Corporation","13.55","747295711.25","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","131.83","6772969400.03","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","251.71","18000383938.61","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","80.82","2744060042.7","n/a","1986","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","8.79","876776710.14","n/a","2011","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","73.72","11971798692.76","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.54","32802388.08","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/wtt",
"WKHS","Workhorse Group, Inc.","0.615","37820648.85","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WOR","Worthington Industries, Inc.","37.32","2096674920","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/wor",
"WRTC","Wrap Technologies, Inc.","7.1","194288709.7","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/wrtc",
"XYL","Xylem Inc.","79.04","14191845249.92","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/xyl",
"ZKIN","ZK International Group Co., Ltd","1.55","25664957.35","n/a","2017","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/zkin",
